bc07-effect-101--case-bc07-effect	authoritative-state	scope-effect	revision	state-1	0001
bc07-effect-101--case-bc07-effect	decision-observation	observation-effect	effect-ref	effect-effect	0001
bc07-effect-101--case-bc07-effect	decision-observation	observation-effect	result-ref	result-effect	0001
bc07-effect-101--case-bc07-effect	decision-observation	observation-effect	transition-ref	transition-effect	0001
bc07-effect-101--case-bc07-effect	effect-request	effect-effect	expected-revision	state-0	0001
bc07-effect-101--case-bc07-effect	effect-request	effect-effect	result-ref	result-effect	0001
bc07-effect-101--case-bc07-effect	evaluation-request	request-effect	request-kind	effect-targeting	0001
bc07-effect-101--case-bc07-effect	evaluation-result	result-effect	result-digest	digest-effect	0001
bc07-effect-101--case-bc07-effect	evaluation-result	result-effect	result-payload	accepted	0001
bc07-effect-101--case-bc07-effect	state-transition	transition-effect	after-revision	state-1	0001
bc07-effect-101--case-bc07-effect	state-transition	transition-effect	before-revision	state-0	0001
bc07-effect-101--case-bc07-effect	state-transition	transition-effect	effect-ref	effect-effect	0001
bc07-observation-without-transition--case-bc07-orphan	authoritative-state	scope-orphan	revision	state-1	0001
bc07-observation-without-transition--case-bc07-orphan	decision-observation	observation-orphan	effect-ref	effect-orphan	0001
bc07-observation-without-transition--case-bc07-orphan	decision-observation	observation-orphan	result-ref	result-orphan	0001
bc07-observation-without-transition--case-bc07-orphan	decision-observation	observation-orphan	transition-ref	transition-orphan	0001
bc07-observation-without-transition--case-bc07-orphan	effect-request	effect-orphan	expected-revision	state-0	0001
bc07-observation-without-transition--case-bc07-orphan	effect-request	effect-orphan	result-ref	result-orphan	0001
bc07-observation-without-transition--case-bc07-orphan	evaluation-request	request-orphan	request-kind	effect-targeting	0001
bc07-observation-without-transition--case-bc07-orphan	evaluation-result	result-orphan	result-digest	digest-orphan	0001
bc07-observation-without-transition--case-bc07-orphan	evaluation-result	result-orphan	result-payload	accepted	0001
bc07-observation-without-transition--case-bc07-orphan	state-transition	transition-orphan	after-revision	state-1	0001
bc07-observation-without-transition--case-bc07-orphan	state-transition	transition-orphan	before-revision	state-0	0001
bc07-observation-without-transition--case-bc07-orphan	state-transition	transition-orphan	effect-ref	effect-orphan	0001
bc07-ordinary-000--case-bc07-ordinary	authoritative-state	scope-ordinary	revision	state-0	0001
bc07-ordinary-000--case-bc07-ordinary	decision-observation	@relation	presence	present	0001
bc07-ordinary-000--case-bc07-ordinary	evaluation-request	request-ordinary	request-kind	ordinary	0001
bc07-ordinary-000--case-bc07-ordinary	evaluation-result	@relation	presence	present	0001
bc07-ordinary-000--case-bc07-ordinary	state-transition	@relation	presence	present	0001
bc07-record-implies-effect--case-bc07-record-effect	authoritative-state	scope-record-effect	revision	state-0	0001
bc07-record-implies-effect--case-bc07-record-effect	decision-observation	@relation	presence	present	0001
bc07-record-implies-effect--case-bc07-record-effect	evaluation-request	request-record-effect	request-kind	record	0001
bc07-record-implies-effect--case-bc07-record-effect	evaluation-result	result-record-effect	result-digest	digest-record-effect	0001
bc07-record-implies-effect--case-bc07-record-effect	evaluation-result	result-record-effect	result-payload	accepted	0001
bc07-record-implies-effect--case-bc07-record-effect	state-transition	@relation	presence	present	0001
bc07-record-only-010--case-bc07-record	authoritative-state	scope-record	revision	state-0	0001
bc07-record-only-010--case-bc07-record	decision-observation	@relation	presence	present	0001
bc07-record-only-010--case-bc07-record	evaluation-request	request-record	request-kind	record	0001
bc07-record-only-010--case-bc07-record	evaluation-result	result-record	result-digest	digest-record	0001
bc07-record-only-010--case-bc07-record	evaluation-result	result-record	result-payload	accepted	0001
bc07-record-only-010--case-bc07-record	state-transition	@relation	presence	present	0001
bc07-result-rewrite--case-bc07-rewrite	authoritative-state	scope-rewrite	revision	state-1	0001
bc07-result-rewrite--case-bc07-rewrite	decision-observation	observation-rewrite	effect-ref	effect-rewrite	0001
bc07-result-rewrite--case-bc07-rewrite	decision-observation	observation-rewrite	result-ref	result-rewrite	0001
bc07-result-rewrite--case-bc07-rewrite	decision-observation	observation-rewrite	transition-ref	transition-rewrite	0001
bc07-result-rewrite--case-bc07-rewrite	effect-request	effect-rewrite	expected-revision	state-0	0001
bc07-result-rewrite--case-bc07-rewrite	effect-request	effect-rewrite	result-ref	result-rewrite	0001
bc07-result-rewrite--case-bc07-rewrite	evaluation-request	request-rewrite	request-kind	effect-targeting	0001
bc07-result-rewrite--case-bc07-rewrite	evaluation-result	result-rewrite	result-digest	digest-rewrite	0001
bc07-result-rewrite--case-bc07-rewrite	evaluation-result	result-rewrite	result-payload	accepted	0001
bc07-result-rewrite--case-bc07-rewrite	state-transition	transition-rewrite	after-revision	state-1	0001
bc07-result-rewrite--case-bc07-rewrite	state-transition	transition-rewrite	before-revision	state-0	0001
bc07-result-rewrite--case-bc07-rewrite	state-transition	transition-rewrite	effect-ref	effect-rewrite	0001
