bc12-archive-bypass--case-bc12-archive-bypass	raw-001	surface	placement	completeness	complete
bc12-archive-bypass--case-bc12-archive-bypass	raw-002	decision	r-unverified	after	retain
bc12-archive-bypass--case-bc12-archive-bypass	raw-003	decision	r-unverified	blocker	archive-unverified
bc12-archive-bypass--case-bc12-archive-bypass	raw-004	archive	r-unverified	state	unverified
bc12-archive-bypass--case-bc12-archive-bypass	raw-005	inventory	r-unverified	canonical-present	1
bc12-canonical-unchanged--case-bc12-canonical-unchanged	raw-001	surface	placement	completeness	complete
bc12-canonical-unchanged--case-bc12-canonical-unchanged	raw-002	inventory	before	canonical-digest	digest-canonical-1
bc12-canonical-unchanged--case-bc12-canonical-unchanged	raw-003	inventory	after	canonical-digest	digest-canonical-1
bc12-canonical-unchanged--case-bc12-canonical-unchanged	raw-004	inventory	comparison	symmetric-difference	0
bc12-canonical-unchanged--case-bc12-canonical-unchanged	raw-005	inventory	r-forgotten	canonical-present	1
bc12-decision-provenance--case-bc12-decision-provenance	raw-001	surface	placement	completeness	complete
bc12-decision-provenance--case-bc12-decision-provenance	raw-002	decision	r-forgotten	after	release-eligible
bc12-decision-provenance--case-bc12-decision-provenance	raw-003	decision	r-forgotten	blocker	-
bc12-decision-provenance--case-bc12-decision-provenance	raw-004	provenance	r-forgotten	forget	forget-root
bc12-decision-provenance--case-bc12-decision-provenance	raw-005	provenance	r-forgotten	archive	archive-forgotten
bc12-decision-provenance--case-bc12-decision-provenance	raw-006	provenance	r-forgotten	policy-phase	after
bc12-decision-provenance--case-bc12-decision-provenance	raw-007	decision	r-conflict	after	retain
bc12-decision-provenance--case-bc12-decision-provenance	raw-008	provenance	r-conflict	conflict	conflict-1
bc12-decision-provenance--case-bc12-decision-provenance	raw-009	decision	r-inflight	after	retain
bc12-decision-provenance--case-bc12-decision-provenance	raw-010	provenance	r-inflight	publication	publication-1
bc12-derived-protection--case-bc12-derived-protection	raw-001	surface	placement	completeness	complete
bc12-derived-protection--case-bc12-derived-protection	raw-002	protection	r-audit	audit_hold	witness:w-audit
bc12-derived-protection--case-bc12-derived-protection	raw-003	protection	r-backup	backup_hold	witness:w-backup
bc12-derived-protection--case-bc12-derived-protection	raw-004	protection	r-conflict	unresolved-conflict	conflict:conflict-1
bc12-derived-protection--case-bc12-derived-protection	raw-005	protection	r-current	current	witness:w-current
bc12-derived-protection--case-bc12-derived-protection	raw-006	protection	r-inflight	pending-publication	publication:publication-1
bc12-derived-protection--case-bc12-derived-protection	raw-007	protection	r-pin	pinned	witness:w-pin
bc12-derived-protection--case-bc12-derived-protection	raw-008	protection	r-read	read_grace	witness:w-read
bc12-eligibility-delete--case-bc12-eligibility-delete	raw-001	surface	placement	completeness	complete
bc12-eligibility-delete--case-bc12-eligibility-delete	raw-002	decision	r-forgotten	after	release-eligible
bc12-eligibility-delete--case-bc12-eligibility-delete	raw-003	inventory	r-forgotten	canonical-present	1
bc12-eligibility-delete--case-bc12-eligibility-delete	raw-004	inventory	comparison	symmetric-difference	0
bc12-forget-bypass--case-bc12-forget-bypass	raw-001	surface	placement	completeness	complete
bc12-forget-bypass--case-bc12-forget-bypass	raw-002	forget	forget-root	status	rejected
bc12-forget-bypass--case-bc12-forget-bypass	raw-003	archive	r-forgotten	state	verified
bc12-forget-bypass--case-bc12-forget-bypass	raw-004	decision	r-forgotten	after	retain
bc12-forget-bypass--case-bc12-forget-bypass	raw-005	decision	r-forgotten	blocker	forget-not-accepted
bc12-forget-consumed--case-bc12-forget-consumed	raw-001	surface	placement	completeness	complete
bc12-forget-consumed--case-bc12-forget-consumed	raw-002	forget	forget-root	status	accepted
bc12-forget-consumed--case-bc12-forget-consumed	raw-003	decision	r-forgotten	after	release-eligible
