bc11-explanation-closure--case-bc11-explanation-closure	raw-001	record	bc11-explanation-closure--case-bc11-explanation-closure	obs-001	all
bc11-explanation-closure--case-bc11-explanation-closure	raw-002	record	bc11-explanation-closure--case-bc11-explanation-closure	obs-002	all
bc11-explanation-closure--case-bc11-explanation-closure	raw-003	record	bc11-explanation-closure--case-bc11-explanation-closure	obs-003	all
bc11-explanation-closure--case-bc11-explanation-closure	raw-004	record	bc11-explanation-closure--case-bc11-explanation-closure	obs-004	all
bc11-explanation-closure--case-bc11-explanation-closure	raw-005	record	bc11-explanation-closure--case-bc11-explanation-closure	obs-005	all
bc11-explanation-closure--case-bc11-explanation-closure	raw-006	record	bc11-explanation-closure--case-bc11-explanation-closure	obs-006	all
bc11-finding-cross-link--case-bc11-finding-cross-link	raw-001	record	bc11-finding-cross-link--case-bc11-finding-cross-link	obs-001	all
bc11-finding-cross-link--case-bc11-finding-cross-link	raw-002	record	bc11-finding-cross-link--case-bc11-finding-cross-link	obs-002	all
bc11-finding-cross-link--case-bc11-finding-cross-link	raw-003	record	bc11-finding-cross-link--case-bc11-finding-cross-link	obs-003	all
bc11-finding-cross-link--case-bc11-finding-cross-link	raw-004	record	bc11-finding-cross-link--case-bc11-finding-cross-link	obs-004	all
bc11-finding-cross-link--case-bc11-finding-cross-link	raw-005	record	bc11-finding-cross-link--case-bc11-finding-cross-link	obs-005	all
bc11-finding-cross-link--case-bc11-finding-cross-link	raw-006	record	bc11-finding-cross-link--case-bc11-finding-cross-link	obs-006	all
bc11-finding-dangling--case-bc11-finding-dangling	raw-001	record	bc11-finding-dangling--case-bc11-finding-dangling	obs-001	all
bc11-finding-dangling--case-bc11-finding-dangling	raw-002	record	bc11-finding-dangling--case-bc11-finding-dangling	obs-002	all
bc11-finding-dangling--case-bc11-finding-dangling	raw-003	record	bc11-finding-dangling--case-bc11-finding-dangling	obs-003	all
bc11-finding-dangling--case-bc11-finding-dangling	raw-004	record	bc11-finding-dangling--case-bc11-finding-dangling	obs-004	all
bc11-finding-dangling--case-bc11-finding-dangling	raw-005	record	bc11-finding-dangling--case-bc11-finding-dangling	obs-005	all
bc11-finding-dangling--case-bc11-finding-dangling	raw-006	record	bc11-finding-dangling--case-bc11-finding-dangling	obs-006	all
bc11-latest-substitution--case-bc11-latest-substitution	raw-001	record	bc11-latest-substitution--case-bc11-latest-substitution	obs-001	all
bc11-latest-substitution--case-bc11-latest-substitution	raw-002	record	bc11-latest-substitution--case-bc11-latest-substitution	obs-002	all
bc11-latest-substitution--case-bc11-latest-substitution	raw-003	record	bc11-latest-substitution--case-bc11-latest-substitution	obs-003	all
bc11-latest-substitution--case-bc11-latest-substitution	raw-004	record	bc11-latest-substitution--case-bc11-latest-substitution	obs-004	all
bc11-latest-substitution--case-bc11-latest-substitution	raw-005	record	bc11-latest-substitution--case-bc11-latest-substitution	obs-005	all
bc11-latest-substitution--case-bc11-latest-substitution	raw-006	record	bc11-latest-substitution--case-bc11-latest-substitution	obs-006	all
bc11-latest-substitution--case-bc11-latest-substitution	raw-007	record	bc11-latest-substitution--case-bc11-latest-substitution	obs-007	all
bc11-latest-substitution--case-bc11-latest-substitution	raw-008	record	bc11-latest-substitution--case-bc11-latest-substitution	obs-008	all
bc11-latest-substitution--case-bc11-latest-substitution	raw-009	record	bc11-latest-substitution--case-bc11-latest-substitution	obs-009	all
bc11-latest-substitution--case-bc11-latest-substitution	raw-010	record	bc11-latest-substitution--case-bc11-latest-substitution	obs-010	all
bc11-latest-substitution--case-bc11-latest-substitution	raw-011	record	bc11-latest-substitution--case-bc11-latest-substitution	obs-011	all
bc11-missing-as-empty--case-bc11-missing-as-empty	raw-001	record	bc11-missing-as-empty--case-bc11-missing-as-empty	obs-001	all
bc11-missing-as-empty--case-bc11-missing-as-empty	raw-002	record	bc11-missing-as-empty--case-bc11-missing-as-empty	obs-002	all
bc11-missing-as-empty--case-bc11-missing-as-empty	raw-003	record	bc11-missing-as-empty--case-bc11-missing-as-empty	obs-003	all
bc11-missing-as-empty--case-bc11-missing-as-empty	raw-004	record	bc11-missing-as-empty--case-bc11-missing-as-empty	obs-004	all
bc11-missing-as-empty--case-bc11-missing-as-empty	raw-005	record	bc11-missing-as-empty--case-bc11-missing-as-empty	obs-005	all
bc11-missing-as-empty--case-bc11-missing-as-empty	raw-006	record	bc11-missing-as-empty--case-bc11-missing-as-empty	obs-006	all
bc11-missing-as-empty--case-bc11-missing-as-empty	raw-007	record	bc11-missing-as-empty--case-bc11-missing-as-empty	obs-007	all
bc11-missing-as-empty--case-bc11-missing-as-empty	raw-008	record	bc11-missing-as-empty--case-bc11-missing-as-empty	obs-008	all
bc11-missing-as-empty--case-bc11-missing-as-empty	raw-009	record	bc11-missing-as-empty--case-bc11-missing-as-empty	obs-009	all
bc11-missing-as-empty--case-bc11-missing-as-empty	raw-010	record	bc11-missing-as-empty--case-bc11-missing-as-empty	obs-010	all
bc11-missing-as-empty--case-bc11-missing-as-empty	raw-011	record	bc11-missing-as-empty--case-bc11-missing-as-empty	obs-011	all
bc11-missing-as-empty--case-bc11-missing-as-empty	raw-012	record	bc11-missing-as-empty--case-bc11-missing-as-empty	obs-012	all
bc11-missing-as-empty--case-bc11-missing-as-empty	raw-013	record	bc11-missing-as-empty--case-bc11-missing-as-empty	obs-013	all
