bc05-ambient-advance--case-bc05-ambient	ambient-cut	scope-main	cut	cut-b	0001
bc05-ambient-advance--case-bc05-ambient	binding-value	bindings-main/department:engineering	selected-value	department:engineering	0001
bc05-ambient-advance--case-bc05-ambient	closure-request	request-ambient	binding-ref	bindings-main	0004
bc05-ambient-advance--case-bc05-ambient	closure-request	request-ambient	cut-ref	cut-a	0005
bc05-ambient-advance--case-bc05-ambient	closure-request	request-ambient	definition-ref	definition-a	0002
bc05-ambient-advance--case-bc05-ambient	closure-request	request-ambient	root-ref	root-a	0001
bc05-ambient-advance--case-bc05-ambient	closure-request	request-ambient	semantics-ref	semantics-a	0003
bc05-ambient-advance--case-bc05-ambient	closure-selection	closure-a/department:engineering	selected-value	department:engineering	0001
bc05-ambient-advance--case-bc05-ambient	closure-selection	closure-b/department:security	selected-value	department:security	0001
bc05-ambient-advance--case-bc05-ambient	cut-closure	definition-a/cut-a	closure-ref	closure-a	0001
bc05-ambient-advance--case-bc05-ambient	cut-closure	definition-a/cut-b	closure-ref	closure-b	0001
bc05-ambient-advance--case-bc05-ambient	dependency-edge	closure-a/dependency-direct-a	kind	direct	0001
bc05-ambient-advance--case-bc05-ambient	dependency-edge	closure-b/dependency-direct-b	kind	direct	0001
bc05-ambient-advance--case-bc05-ambient	dependency-edge	dependency-direct-a/dependency-leaf-a	kind	transitive	0001
bc05-ambient-advance--case-bc05-ambient	dependency-edge	dependency-direct-b/dependency-leaf-b	kind	transitive	0001
bc05-ambient-advance--case-bc05-ambient	logical-object	bindings-main	kind	binding	0001
bc05-ambient-advance--case-bc05-ambient	logical-object	definition-a	kind	definition	0001
bc05-ambient-advance--case-bc05-ambient	logical-object	dependency-direct-a	kind	dependency	0001
bc05-ambient-advance--case-bc05-ambient	logical-object	dependency-direct-b	kind	dependency	0001
bc05-ambient-advance--case-bc05-ambient	logical-object	dependency-leaf-a	kind	dependency	0001
bc05-ambient-advance--case-bc05-ambient	logical-object	dependency-leaf-b	kind	dependency	0001
bc05-ambient-advance--case-bc05-ambient	logical-object	root-a	kind	root	0001
bc05-ambient-advance--case-bc05-ambient	logical-object	semantics-a	kind	semantics	0001
bc05-ambient-advance--case-bc05-ambient	repository	@relation	presence	present	0001
bc05-ambient-advance--case-bc05-ambient	result-store	@relation	presence	present	0001
bc05-binding-omission--case-bc05-binding	ambient-cut	scope-main	cut	cut-a	0001
bc05-binding-omission--case-bc05-binding	closure-request	request-binding-missing	binding-ref	bindings-missing	0004
bc05-binding-omission--case-bc05-binding	closure-request	request-binding-missing	cut-ref	cut-a	0005
bc05-binding-omission--case-bc05-binding	closure-request	request-binding-missing	definition-ref	definition-a	0002
bc05-binding-omission--case-bc05-binding	closure-request	request-binding-missing	root-ref	root-a	0001
bc05-binding-omission--case-bc05-binding	closure-request	request-binding-missing	semantics-ref	semantics-a	0003
bc05-binding-omission--case-bc05-binding	closure-selection	closure-a/department:engineering	selected-value	department:engineering	0001
bc05-binding-omission--case-bc05-binding	cut-closure	definition-a/cut-a	closure-ref	closure-a	0001
bc05-binding-omission--case-bc05-binding	dependency-edge	closure-a/dependency-direct	kind	direct	0001
bc05-binding-omission--case-bc05-binding	dependency-edge	dependency-direct/dependency-leaf	kind	transitive	0001
bc05-binding-omission--case-bc05-binding	logical-object	definition-a	kind	definition	0001
bc05-binding-omission--case-bc05-binding	logical-object	dependency-direct	kind	dependency	0001
bc05-binding-omission--case-bc05-binding	logical-object	dependency-leaf	kind	dependency	0001
bc05-binding-omission--case-bc05-binding	logical-object	root-a	kind	root	0001
bc05-binding-omission--case-bc05-binding	logical-object	semantics-a	kind	semantics	0001
bc05-binding-omission--case-bc05-binding	repository	@relation	presence	present	0001
bc05-binding-omission--case-bc05-binding	result-store	@relation	presence	present	0001
bc05-complete-closure--case-bc05-complete	ambient-cut	scope-main	cut	cut-a	0001
bc05-complete-closure--case-bc05-complete	binding-value	bindings-main/department:engineering	selected-value	department:engineering	0001
bc05-complete-closure--case-bc05-complete	closure-request	request-complete	binding-ref	bindings-main	0004
bc05-complete-closure--case-bc05-complete	closure-request	request-complete	cut-ref	cut-a	0005
bc05-complete-closure--case-bc05-complete	closure-request	request-complete	definition-ref	definition-a	0002
bc05-complete-closure--case-bc05-complete	closure-request	request-complete	root-ref	root-a	0001
bc05-complete-closure--case-bc05-complete	closure-request	request-complete	semantics-ref	semantics-a	0003
bc05-complete-closure--case-bc05-complete	closure-selection	closure-a/department:engineering	selected-value	department:engineering	0001
bc05-complete-closure--case-bc05-complete	cut-closure	definition-a/cut-a	closure-ref	closure-a	0001
bc05-complete-closure--case-bc05-complete	dependency-edge	closure-a/dependency-direct	kind	direct	0001
bc05-complete-closure--case-bc05-complete	dependency-edge	dependency-direct/dependency-leaf	kind	transitive	0001
bc05-complete-closure--case-bc05-complete	logical-object	bindings-main	kind	binding	0001
bc05-complete-closure--case-bc05-complete	logical-object	definition-a	kind	definition	0001
bc05-complete-closure--case-bc05-complete	logical-object	dependency-direct	kind	dependency	0001
bc05-complete-closure--case-bc05-complete	logical-object	dependency-leaf	kind	dependency	0001
bc05-complete-closure--case-bc05-complete	logical-object	root-a	kind	root	0001
bc05-complete-closure--case-bc05-complete	logical-object	semantics-a	kind	semantics	0001
bc05-complete-closure--case-bc05-complete	repository	@relation	presence	present	0001
bc05-complete-closure--case-bc05-complete	result-store	@relation	presence	present	0001
bc05-definition-omission--case-bc05-definition	ambient-cut	scope-main	cut	cut-a	0001
bc05-definition-omission--case-bc05-definition	binding-value	bindings-main/department:engineering	selected-value	department:engineering	0001
bc05-definition-omission--case-bc05-definition	closure-request	request-definition-missing	binding-ref	bindings-main	0004
bc05-definition-omission--case-bc05-definition	closure-request	request-definition-missing	cut-ref	cut-a	0005
bc05-definition-omission--case-bc05-definition	closure-request	request-definition-missing	definition-ref	definition-missing	0002
bc05-definition-omission--case-bc05-definition	closure-request	request-definition-missing	root-ref	root-a	0001
bc05-definition-omission--case-bc05-definition	closure-request	request-definition-missing	semantics-ref	semantics-a	0003
bc05-definition-omission--case-bc05-definition	closure-selection	closure-a/department:engineering	selected-value	department:engineering	0001
bc05-definition-omission--case-bc05-definition	cut-closure	definition-missing/cut-a	closure-ref	closure-a	0001
bc05-definition-omission--case-bc05-definition	dependency-edge	closure-a/dependency-direct	kind	direct	0001
bc05-definition-omission--case-bc05-definition	dependency-edge	dependency-direct/dependency-leaf	kind	transitive	0001
bc05-definition-omission--case-bc05-definition	logical-object	bindings-main	kind	binding	0001
bc05-definition-omission--case-bc05-definition	logical-object	dependency-direct	kind	dependency	0001
bc05-definition-omission--case-bc05-definition	logical-object	dependency-leaf	kind	dependency	0001
bc05-definition-omission--case-bc05-definition	logical-object	root-a	kind	root	0001
bc05-definition-omission--case-bc05-definition	logical-object	semantics-a	kind	semantics	0001
bc05-definition-omission--case-bc05-definition	repository	@relation	presence	present	0001
bc05-definition-omission--case-bc05-definition	result-store	@relation	presence	present	0001
bc05-missing-as-empty--case-bc05-empty	ambient-cut	scope-main	cut	cut-a	0001
bc05-missing-as-empty--case-bc05-empty	closure-request	request-empty	binding-ref	bindings-empty	0004
bc05-missing-as-empty--case-bc05-empty	closure-request	request-empty	cut-ref	cut-a	0005
bc05-missing-as-empty--case-bc05-empty	closure-request	request-empty	definition-ref	definition-empty	0002
bc05-missing-as-empty--case-bc05-empty	closure-request	request-empty	root-ref	root-a	0001
bc05-missing-as-empty--case-bc05-empty	closure-request	request-empty	semantics-ref	semantics-a	0003
bc05-missing-as-empty--case-bc05-empty	closure-request	request-missing	binding-ref	bindings-missing	0004
bc05-missing-as-empty--case-bc05-empty	closure-request	request-missing	cut-ref	cut-a	0005
bc05-missing-as-empty--case-bc05-empty	closure-request	request-missing	definition-ref	definition-empty	0002
bc05-missing-as-empty--case-bc05-empty	closure-request	request-missing	root-ref	root-a	0001
bc05-missing-as-empty--case-bc05-empty	closure-request	request-missing	semantics-ref	semantics-a	0003
bc05-missing-as-empty--case-bc05-empty	cut-closure	definition-empty/cut-a	closure-ref	closure-empty-a	0001
bc05-missing-as-empty--case-bc05-empty	dependency-edge	closure-empty-a/dependency-direct	kind	direct	0001
bc05-missing-as-empty--case-bc05-empty	dependency-edge	dependency-direct/dependency-leaf	kind	transitive	0001
bc05-missing-as-empty--case-bc05-empty	logical-object	bindings-empty	kind	binding	0001
bc05-missing-as-empty--case-bc05-empty	logical-object	definition-empty	kind	definition	0001
bc05-missing-as-empty--case-bc05-empty	logical-object	dependency-direct	kind	dependency	0001
bc05-missing-as-empty--case-bc05-empty	logical-object	dependency-leaf	kind	dependency	0001
bc05-missing-as-empty--case-bc05-empty	logical-object	root-a	kind	root	0001
bc05-missing-as-empty--case-bc05-empty	logical-object	semantics-a	kind	semantics	0001
bc05-missing-as-empty--case-bc05-empty	repository	@relation	presence	present	0001
bc05-missing-as-empty--case-bc05-empty	result-store	@relation	presence	present	0001
bc05-pinned-knowledge-cut--case-bc05-cut	ambient-cut	scope-main	cut	cut-b	0001
bc05-pinned-knowledge-cut--case-bc05-cut	binding-value	bindings-main/department:engineering	selected-value	department:engineering	0001
bc05-pinned-knowledge-cut--case-bc05-cut	closure-request	request-cut-a	binding-ref	bindings-main	0004
bc05-pinned-knowledge-cut--case-bc05-cut	closure-request	request-cut-a	cut-ref	cut-a	0005
bc05-pinned-knowledge-cut--case-bc05-cut	closure-request	request-cut-a	definition-ref	definition-a	0002
bc05-pinned-knowledge-cut--case-bc05-cut	closure-request	request-cut-a	root-ref	root-a	0001
bc05-pinned-knowledge-cut--case-bc05-cut	closure-request	request-cut-a	semantics-ref	semantics-a	0003
bc05-pinned-knowledge-cut--case-bc05-cut	closure-selection	closure-a/department:engineering	selected-value	department:engineering	0001
bc05-pinned-knowledge-cut--case-bc05-cut	closure-selection	closure-b/department:security	selected-value	department:security	0001
bc05-pinned-knowledge-cut--case-bc05-cut	cut-closure	definition-a/cut-a	closure-ref	closure-a	0001
bc05-pinned-knowledge-cut--case-bc05-cut	cut-closure	definition-a/cut-b	closure-ref	closure-b	0001
bc05-pinned-knowledge-cut--case-bc05-cut	dependency-edge	closure-a/dependency-direct-a	kind	direct	0001
bc05-pinned-knowledge-cut--case-bc05-cut	dependency-edge	closure-b/dependency-direct-b	kind	direct	0001
bc05-pinned-knowledge-cut--case-bc05-cut	dependency-edge	dependency-direct-a/dependency-leaf-a	kind	transitive	0001
bc05-pinned-knowledge-cut--case-bc05-cut	dependency-edge	dependency-direct-b/dependency-leaf-b	kind	transitive	0001
bc05-pinned-knowledge-cut--case-bc05-cut	logical-object	bindings-main	kind	binding	0001
bc05-pinned-knowledge-cut--case-bc05-cut	logical-object	definition-a	kind	definition	0001
bc05-pinned-knowledge-cut--case-bc05-cut	logical-object	dependency-direct-a	kind	dependency	0001
bc05-pinned-knowledge-cut--case-bc05-cut	logical-object	dependency-direct-b	kind	dependency	0001
bc05-pinned-knowledge-cut--case-bc05-cut	logical-object	dependency-leaf-a	kind	dependency	0001
bc05-pinned-knowledge-cut--case-bc05-cut	logical-object	dependency-leaf-b	kind	dependency	0001
bc05-pinned-knowledge-cut--case-bc05-cut	logical-object	root-a	kind	root	0001
bc05-pinned-knowledge-cut--case-bc05-cut	logical-object	semantics-a	kind	semantics	0001
bc05-pinned-knowledge-cut--case-bc05-cut	repository	@relation	presence	present	0001
bc05-pinned-knowledge-cut--case-bc05-cut	result-store	@relation	presence	present	0001
bc05-root-omission--case-bc05-root	ambient-cut	scope-main	cut	cut-a	0001
bc05-root-omission--case-bc05-root	binding-value	bindings-main/department:engineering	selected-value	department:engineering	0001
bc05-root-omission--case-bc05-root	closure-request	request-root-missing	binding-ref	bindings-main	0004
bc05-root-omission--case-bc05-root	closure-request	request-root-missing	cut-ref	cut-a	0005
bc05-root-omission--case-bc05-root	closure-request	request-root-missing	definition-ref	definition-a	0002
bc05-root-omission--case-bc05-root	closure-request	request-root-missing	root-ref	root-missing	0001
bc05-root-omission--case-bc05-root	closure-request	request-root-missing	semantics-ref	semantics-a	0003
bc05-root-omission--case-bc05-root	closure-selection	closure-a/department:engineering	selected-value	department:engineering	0001
bc05-root-omission--case-bc05-root	cut-closure	definition-a/cut-a	closure-ref	closure-a	0001
bc05-root-omission--case-bc05-root	dependency-edge	closure-a/dependency-direct	kind	direct	0001
bc05-root-omission--case-bc05-root	dependency-edge	dependency-direct/dependency-leaf	kind	transitive	0001
bc05-root-omission--case-bc05-root	logical-object	bindings-main	kind	binding	0001
bc05-root-omission--case-bc05-root	logical-object	definition-a	kind	definition	0001
bc05-root-omission--case-bc05-root	logical-object	dependency-direct	kind	dependency	0001
bc05-root-omission--case-bc05-root	logical-object	dependency-leaf	kind	dependency	0001
bc05-root-omission--case-bc05-root	logical-object	semantics-a	kind	semantics	0001
bc05-root-omission--case-bc05-root	repository	@relation	presence	present	0001
bc05-root-omission--case-bc05-root	result-store	@relation	presence	present	0001
bc05-semantics-omission--case-bc05-semantics	ambient-cut	scope-main	cut	cut-a	0001
bc05-semantics-omission--case-bc05-semantics	binding-value	bindings-main/department:engineering	selected-value	department:engineering	0001
bc05-semantics-omission--case-bc05-semantics	closure-request	request-semantics-missing	binding-ref	bindings-main	0004
bc05-semantics-omission--case-bc05-semantics	closure-request	request-semantics-missing	cut-ref	cut-a	0005
bc05-semantics-omission--case-bc05-semantics	closure-request	request-semantics-missing	definition-ref	definition-a	0002
bc05-semantics-omission--case-bc05-semantics	closure-request	request-semantics-missing	root-ref	root-a	0001
