BC02_COMPLETE_AVAILABLE	case-bc02-complete	setup-before	inventory-setup-before.tsv	bc02-inventory-complete-before.tsv	expected-exact
BC02_COMPLETE_AVAILABLE	case-bc02-complete	success-after	inventory-success-after.tsv	bc02-inventory-complete-after.tsv	expected-exact
BC02_HEALTHY_RETRY	case-bc02-incomplete-corrected	setup-before	inventory-setup-before.tsv	bc02-inventory-incomplete-missing.tsv	expected-exact
BC02_HEALTHY_RETRY	case-bc02-incomplete-corrected	rollback-after	inventory-rollback-after.tsv	bc02-inventory-incomplete-missing.tsv	expected-exact
BC02_HEALTHY_RETRY	case-bc02-incomplete-corrected	correction-after	inventory-correction-after.tsv	bc02-inventory-complete-before.tsv	expected-exact-delta
BC02_HEALTHY_RETRY	case-bc02-incomplete-corrected	retry-after	inventory-retry-after.tsv	bc02-inventory-complete-after.tsv	expected-exact
BC02_INCOMPLETE_AS_COMPLETE	case-bc02-incomplete-missing	setup-before	inventory-setup-before.tsv	bc02-inventory-incomplete-missing.tsv	expected-exact
BC02_INCOMPLETE_AS_COMPLETE	case-bc02-incomplete-missing	rollback-after	inventory-rollback-after.tsv	bc02-inventory-incomplete-missing.tsv	expected-exact
BC02_INCOMPLETE_AS_COMPLETE	case-bc02-incomplete-substitution	setup-before	inventory-setup-before.tsv	bc02-inventory-incomplete-substitution.tsv	expected-exact
BC02_INCOMPLETE_AS_COMPLETE	case-bc02-incomplete-substitution	rollback-after	inventory-rollback-after.tsv	bc02-inventory-incomplete-substitution.tsv	expected-exact
BC02_PARTIAL_RESIDUE	case-bc02-after-root-header	setup-before	inventory-setup-before.tsv	bc02-inventory-complete-before.tsv	harness-expected-exact
BC02_PARTIAL_RESIDUE	case-bc02-after-root-header	rollback-after	inventory-rollback-after.tsv	bc02-inventory-complete-before.tsv	harness-expected-exact
BC02_PARTIAL_RESIDUE	case-bc02-after-root-member	setup-before	inventory-setup-before.tsv	bc02-inventory-complete-before.tsv	harness-expected-exact
BC02_PARTIAL_RESIDUE	case-bc02-after-root-member	rollback-after	inventory-rollback-after.tsv	bc02-inventory-complete-before.tsv	harness-expected-exact
BC02_POISONED_RETRY	case-bc02-after-root-header	setup-before	inventory-setup-before.tsv	bc02-inventory-complete-before.tsv	harness-expected-exact
BC02_POISONED_RETRY	case-bc02-after-root-header	rollback-after	inventory-rollback-after.tsv	bc02-inventory-complete-before.tsv	harness-expected-exact
BC02_POISONED_RETRY	case-bc02-after-root-header	retry-after	inventory-retry-after.tsv	bc02-inventory-complete-after.tsv	expected-exact
BC02_POISONED_RETRY	case-bc02-after-root-member	setup-before	inventory-setup-before.tsv	bc02-inventory-complete-before.tsv	harness-expected-exact
BC02_POISONED_RETRY	case-bc02-after-root-member	rollback-after	inventory-rollback-after.tsv	bc02-inventory-complete-before.tsv	harness-expected-exact
BC02_POISONED_RETRY	case-bc02-after-root-member	retry-after	inventory-retry-after.tsv	bc02-inventory-complete-after.tsv	expected-exact
BC02_ROLLBACK_COMPLETE	case-bc02-after-root-header	setup-before	inventory-setup-before.tsv	bc02-inventory-complete-before.tsv	equality-left
BC02_ROLLBACK_COMPLETE	case-bc02-after-root-header	rollback-after	inventory-rollback-after.tsv	bc02-inventory-complete-before.tsv	equality-right
BC02_ROLLBACK_COMPLETE	case-bc02-after-root-member	setup-before	inventory-setup-before.tsv	bc02-inventory-complete-before.tsv	equality-left
BC02_ROLLBACK_COMPLETE	case-bc02-after-root-member	rollback-after	inventory-rollback-after.tsv	bc02-inventory-complete-before.tsv	equality-right
