bc12-archive-bypass--case-bc12-archive-bypass	raw-001	record	bc12-archive-bypass--case-bc12-archive-bypass	obs-001	all
bc12-archive-bypass--case-bc12-archive-bypass	raw-002	record	bc12-archive-bypass--case-bc12-archive-bypass	obs-002	all
bc12-archive-bypass--case-bc12-archive-bypass	raw-003	record	bc12-archive-bypass--case-bc12-archive-bypass	obs-003	all
bc12-archive-bypass--case-bc12-archive-bypass	raw-004	record	bc12-archive-bypass--case-bc12-archive-bypass	obs-004	all
bc12-archive-bypass--case-bc12-archive-bypass	raw-005	record	bc12-archive-bypass--case-bc12-archive-bypass	obs-005	all
bc12-canonical-unchanged--case-bc12-canonical-unchanged	raw-001	record	bc12-canonical-unchanged--case-bc12-canonical-unchanged	obs-001	all
bc12-canonical-unchanged--case-bc12-canonical-unchanged	raw-002	record	bc12-canonical-unchanged--case-bc12-canonical-unchanged	obs-002	all
bc12-canonical-unchanged--case-bc12-canonical-unchanged	raw-003	record	bc12-canonical-unchanged--case-bc12-canonical-unchanged	obs-003	all
bc12-canonical-unchanged--case-bc12-canonical-unchanged	raw-004	record	bc12-canonical-unchanged--case-bc12-canonical-unchanged	obs-004	all
bc12-canonical-unchanged--case-bc12-canonical-unchanged	raw-005	record	bc12-canonical-unchanged--case-bc12-canonical-unchanged	obs-005	all
bc12-decision-provenance--case-bc12-decision-provenance	raw-001	record	bc12-decision-provenance--case-bc12-decision-provenance	obs-001	all
bc12-decision-provenance--case-bc12-decision-provenance	raw-002	record	bc12-decision-provenance--case-bc12-decision-provenance	obs-002	all
bc12-decision-provenance--case-bc12-decision-provenance	raw-003	record	bc12-decision-provenance--case-bc12-decision-provenance	obs-003	all
bc12-decision-provenance--case-bc12-decision-provenance	raw-004	record	bc12-decision-provenance--case-bc12-decision-provenance	obs-004	all
bc12-decision-provenance--case-bc12-decision-provenance	raw-005	record	bc12-decision-provenance--case-bc12-decision-provenance	obs-005	all
bc12-decision-provenance--case-bc12-decision-provenance	raw-006	record	bc12-decision-provenance--case-bc12-decision-provenance	obs-006	all
bc12-decision-provenance--case-bc12-decision-provenance	raw-007	record	bc12-decision-provenance--case-bc12-decision-provenance	obs-007	all
bc12-decision-provenance--case-bc12-decision-provenance	raw-008	record	bc12-decision-provenance--case-bc12-decision-provenance	obs-008	all
