BC09_DIAGNOSTIC_EPHEMERAL	case-duplicate	counterfactual	diagnostic-ephemeral
BC09_DIAGNOSTIC_EPHEMERAL	case-fault	fault	diagnostic-ephemeral
BC09_DIAGNOSTIC_EPHEMERAL	case-incomplete	counterfactual	diagnostic-ephemeral
BC09_DIAGNOSTIC_EPHEMERAL	case-rejected	counterfactual	diagnostic-ephemeral
BC09_DIAGNOSTIC_EPHEMERAL	case-stale	counterfactual	diagnostic-ephemeral
BC09_DUPLICATE_PERSISTS	case-duplicate	counterfactual	no-persistent-artifact
BC09_FAILPOINT_PERSISTS	case-duplicate	fault	no-persistent-artifact
BC09_FAILPOINT_PERSISTS	case-fault	fault	no-persistent-artifact
BC09_FAILPOINT_PERSISTS	case-incomplete	fault	no-persistent-artifact
BC09_FAILPOINT_PERSISTS	case-rejected	fault	no-persistent-artifact
BC09_FAILPOINT_PERSISTS	case-stale	fault	no-persistent-artifact
BC09_FAILURE_NO_PERSISTENT_ARTIFACT	case-duplicate	counterfactual	no-persistent-artifact
BC09_FAILURE_NO_PERSISTENT_ARTIFACT	case-fault	fault	no-persistent-artifact
BC09_FAILURE_NO_PERSISTENT_ARTIFACT	case-incomplete	counterfactual	no-persistent-artifact
BC09_FAILURE_NO_PERSISTENT_ARTIFACT	case-rejected	counterfactual	no-persistent-artifact
BC09_FAILURE_NO_PERSISTENT_ARTIFACT	case-stale	counterfactual	no-persistent-artifact
BC09_INCOMPLETE_PERSISTS	case-incomplete	counterfactual	no-persistent-artifact
BC09_REJECTED_PERSISTS	case-rejected	counterfactual	no-persistent-artifact
BC09_STALE_PERSISTS	case-stale	counterfactual	no-persistent-artifact
