bc10-explanation-closed--case-bc10-explanation-closed	obs-001	surface	explanation	completeness	complete
bc10-explanation-closed--case-bc10-explanation-closed	obs-002	explanation	observation	edge	observation-1
bc10-explanation-closed--case-bc10-explanation-closed	obs-003	explanation	result	edge	result-1
bc10-explanation-closed--case-bc10-explanation-closed	obs-004	explanation	request	edge	request-1
bc10-explanation-closed--case-bc10-explanation-closed	obs-005	explanation	source-root	edge	root-1
bc10-explanation-closed--case-bc10-explanation-closed	obs-006	explanation	selected-member	edge	member-public
bc10-explanation-closed--case-bc10-explanation-closed	obs-007	leak	explanation	secret-count	0
bc10-explanation-leak--case-bc10-explanation-leak	obs-001	surface	explanation	completeness	complete
bc10-explanation-leak--case-bc10-explanation-leak	obs-002	explanation	observation	edge	observation-1
bc10-explanation-leak--case-bc10-explanation-leak	obs-003	explanation	result	edge	result-1
bc10-explanation-leak--case-bc10-explanation-leak	obs-004	explanation	request	edge	request-1
bc10-explanation-leak--case-bc10-explanation-leak	obs-005	explanation	source-root	edge	root-1
bc10-explanation-leak--case-bc10-explanation-leak	obs-006	explanation	selected-member	edge	member-public
bc10-explanation-leak--case-bc10-explanation-leak	obs-007	leak	explanation	secret-count	0
bc10-replay-closed--case-bc10-replay-closed	obs-001	surface	replay	completeness	complete
bc10-replay-closed--case-bc10-replay-closed	obs-002	provenance	replay	original-result	result-1
bc10-replay-closed--case-bc10-replay-closed	obs-003	pinned-input	replay	binding	binding-1
bc10-replay-closed--case-bc10-replay-closed	obs-004	pinned-input	replay	definition	definition-1
bc10-replay-closed--case-bc10-replay-closed	obs-005	pinned-input	replay	knowledge-cut	cut-1
bc10-replay-closed--case-bc10-replay-closed	obs-006	pinned-input	replay	source-root	root-1
bc10-replay-closed--case-bc10-replay-closed	obs-007	pinned-input	replay	semantics	semantics-1
bc10-replay-closed--case-bc10-replay-closed	obs-008	selection	replay	value	public-a
bc10-replay-closed--case-bc10-replay-closed	obs-009	replay	result	symmetric-difference	0
bc10-replay-closed--case-bc10-replay-closed	obs-010	leak	replay	file-path-count	0
bc10-replay-closed--case-bc10-replay-closed	obs-011	leak	replay	process-id-count	0
bc10-replay-closed--case-bc10-replay-closed	obs-012	leak	replay	row-order-count	0
bc10-replay-closed--case-bc10-replay-closed	obs-013	provenance	replay	replayed-result	replay-result-1
bc10-replay-leak--case-bc10-replay-leak	obs-001	surface	replay	completeness	complete
bc10-replay-leak--case-bc10-replay-leak	obs-002	provenance	replay	original-result	result-1
bc10-replay-leak--case-bc10-replay-leak	obs-003	pinned-input	replay	binding	binding-1
bc10-replay-leak--case-bc10-replay-leak	obs-004	pinned-input	replay	definition	definition-1
bc10-replay-leak--case-bc10-replay-leak	obs-005	pinned-input	replay	knowledge-cut	cut-1
bc10-replay-leak--case-bc10-replay-leak	obs-006	pinned-input	replay	source-root	root-1
bc10-replay-leak--case-bc10-replay-leak	obs-007	pinned-input	replay	semantics	semantics-1
bc10-replay-leak--case-bc10-replay-leak	obs-008	selection	replay	value	public-a
bc10-replay-leak--case-bc10-replay-leak	obs-009	replay	result	symmetric-difference	0
bc10-replay-leak--case-bc10-replay-leak	obs-010	leak	replay	file-path-count	0
bc10-replay-leak--case-bc10-replay-leak	obs-011	leak	replay	process-id-count	0
bc10-replay-leak--case-bc10-replay-leak	obs-012	leak	replay	row-order-count	0
bc10-replay-leak--case-bc10-replay-leak	obs-013	provenance	replay	replayed-result	replay-result-1
bc10-result-closed--case-bc10-result-closed	obs-001	surface	result	completeness	complete
bc10-result-closed--case-bc10-result-closed	obs-002	provenance	result	request	request-1
bc10-result-closed--case-bc10-result-closed	obs-003	pinned-input	result	binding	binding-1
bc10-result-closed--case-bc10-result-closed	obs-004	pinned-input	result	definition	definition-1
bc10-result-closed--case-bc10-result-closed	obs-005	pinned-input	result	knowledge-cut	cut-1
bc10-result-closed--case-bc10-result-closed	obs-006	pinned-input	result	source-root	root-1
bc10-result-closed--case-bc10-result-closed	obs-007	pinned-input	result	semantics	semantics-1
bc10-result-closed--case-bc10-result-closed	obs-008	selection	result	member	member-public
bc10-result-closed--case-bc10-result-closed	obs-009	selection	result	value	public-a
bc10-result-closed--case-bc10-result-closed	obs-010	leak	result	secret-count	0
bc10-result-leak--case-bc10-result-leak	obs-001	surface	result	completeness	complete
bc10-result-leak--case-bc10-result-leak	obs-002	provenance	result	request	request-1
