bc04-ambient-fallback--case-bc04-ambient	raw-001	action-receipt	action	result	unavailable
bc04-ambient-fallback--case-bc04-ambient	raw-002	selector	action	mode	published
bc04-ambient-fallback--case-bc04-ambient	raw-003	selector	action	authority-domain	authority-main
bc04-ambient-fallback--case-bc04-ambient	raw-004	ambient-candidate	after	root	root-ambient
bc04-ambient-fallback--case-bc04-ambient	raw-005	published-result	after	root	absent
bc04-ambient-fallback--case-bc04-ambient	raw-006	ambient-fallback	after	root-ambient	absent
bc04-exact-published-collapse--case-bc04-collapse	raw-001	action-receipt	action	result	available
bc04-exact-published-collapse--case-bc04-collapse	raw-002	selector	action	mode	published
bc04-exact-published-collapse--case-bc04-collapse	raw-003	exact-candidate:root-exact	after	value	exact-value
bc04-exact-published-collapse--case-bc04-collapse	raw-004	published-result	after	root	root-published
bc04-exact-published-collapse--case-bc04-collapse	raw-005	published-result	after	value	published-value
bc04-exact-published-collapse--case-bc04-collapse	raw-006	selector-comparison	after	roots	distinct
bc04-exact-read--case-bc04-exact	raw-001	action-receipt	action	result	available
bc04-exact-read--case-bc04-exact	raw-002	selector	action	mode	exact
bc04-exact-read--case-bc04-exact	raw-003	selector	action	root	root-exact
bc04-exact-read--case-bc04-exact	raw-004	read-result	after	root	root-exact
bc04-exact-read--case-bc04-exact	raw-005	read-result	after	value	exact-value
bc04-exact-read--case-bc04-exact	raw-006	publication-state	after	root-exact	unpublished
bc04-published-read--case-bc04-published	raw-001	action-receipt	action	result	available
bc04-published-read--case-bc04-published	raw-002	selector	action	mode	published
bc04-published-read--case-bc04-published	raw-003	selector	action	authority-domain	authority-main
bc04-published-read--case-bc04-published	raw-004	read-result	after	root	root-published
bc04-published-read--case-bc04-published	raw-005	read-result	after	value	published-value
bc04-published-read--case-bc04-published	raw-006	publication-decision	after	state	accepted
bc04-unaccepted-available--case-bc04-unaccepted	raw-001	action-receipt	action	result	unavailable
bc04-unaccepted-available--case-bc04-unaccepted	raw-002	selector	action	mode	published
bc04-unaccepted-available--case-bc04-unaccepted	raw-003	selector	action	authority-domain	authority-main
bc04-unaccepted-available--case-bc04-unaccepted	raw-004	stored-root	after	root-private	complete
bc04-unaccepted-available--case-bc04-unaccepted	raw-005	publication-decision	after	state	rejected
bc04-unaccepted-available--case-bc04-unaccepted	raw-006	published-result	after	root	absent
bc04-unaccepted-available--case-bc04-unaccepted	raw-007	published-secret-leaks	after	count	0
