bc04-ambient-fallback--case-bc04-ambient	repository	@relation	presence	present	0001
bc04-ambient-fallback--case-bc04-ambient	stored-root	root-ambient	availability	complete	0001
bc04-ambient-fallback--case-bc04-ambient	root-value	root-ambient/x	value	ambient-value	0001
bc04-exact-published-collapse--case-bc04-collapse	repository	@relation	presence	present	0001
bc04-exact-published-collapse--case-bc04-collapse	stored-root	root-exact	availability	complete	0001
bc04-exact-published-collapse--case-bc04-collapse	root-value	root-exact/x	value	exact-value	0001
bc04-exact-published-collapse--case-bc04-collapse	stored-root	root-published	availability	complete	0001
bc04-exact-published-collapse--case-bc04-collapse	root-value	root-published/x	value	published-value	0001
bc04-exact-published-collapse--case-bc04-collapse	publication	pub-collapse	authority-domain	authority-main	0001
bc04-exact-published-collapse--case-bc04-collapse	publication	pub-collapse	proposed-root	root-published	0002
bc04-exact-published-collapse--case-bc04-collapse	publication-decision	pub-collapse	state	accepted	0001
bc04-exact-read--case-bc04-exact	repository	@relation	presence	present	0001
bc04-exact-read--case-bc04-exact	stored-root	root-exact	availability	complete	0001
bc04-exact-read--case-bc04-exact	root-value	root-exact/x	value	exact-value	0001
bc04-published-read--case-bc04-published	repository	@relation	presence	present	0001
bc04-published-read--case-bc04-published	stored-root	root-published	availability	complete	0001
bc04-published-read--case-bc04-published	root-value	root-published/x	value	published-value	0001
bc04-published-read--case-bc04-published	publication	pub-published	authority-domain	authority-main	0001
bc04-published-read--case-bc04-published	publication	pub-published	proposed-root	root-published	0002
bc04-published-read--case-bc04-published	publication-decision	pub-published	state	accepted	0001
bc04-unaccepted-available--case-bc04-unaccepted	repository	@relation	presence	present	0001
bc04-unaccepted-available--case-bc04-unaccepted	stored-root	root-private	availability	complete	0001
bc04-unaccepted-available--case-bc04-unaccepted	root-value	root-private/x	value	must-not-leak-unaccepted	0001
bc04-unaccepted-available--case-bc04-unaccepted	publication	pub-private	authority-domain	authority-main	0001
bc04-unaccepted-available--case-bc04-unaccepted	publication	pub-private	proposed-root	root-private	0002
bc04-unaccepted-available--case-bc04-unaccepted	publication-decision	pub-private	state	rejected	0001
