bc03-accepted-head--case-bc03-accepted	raw-001	action-receipt	action	result	recorded
bc03-accepted-head--case-bc03-accepted	raw-002	stored-root	after	root-id	root-accepted
bc03-accepted-head--case-bc03-accepted	raw-003	stored-root	after	availability	complete
bc03-accepted-head--case-bc03-accepted	raw-004	publication	after	publication-id	pub-accepted
bc03-accepted-head--case-bc03-accepted	raw-005	publication	after	authority-domain	authority-main
bc03-accepted-head--case-bc03-accepted	raw-006	publication	after	proposed-root	root-accepted
bc03-accepted-head--case-bc03-accepted	raw-007	publication-decision	after	decision	accepted
bc03-accepted-head--case-bc03-accepted	raw-008	derived-head:authority-main	after	root-accepted	present
bc03-publication-separate--case-bc03-accepted	raw-001	action-receipt	action	result	recorded
bc03-publication-separate--case-bc03-accepted	raw-002	stored-root	after	root-id	root-accepted
bc03-publication-separate--case-bc03-accepted	raw-003	stored-root	after	availability	complete
bc03-publication-separate--case-bc03-accepted	raw-004	publication	after	publication-id	pub-accepted
bc03-publication-separate--case-bc03-accepted	raw-005	publication	after	authority-domain	authority-main
bc03-publication-separate--case-bc03-accepted	raw-006	publication	after	proposed-root	root-accepted
bc03-publication-separate--case-bc03-accepted	raw-007	publication-decision	after	decision	accepted
bc03-publication-separate--case-bc03-accepted	raw-008	derived-head:authority-main	after	root-accepted	present
bc03-rejected-is-head--case-bc03-rejected	raw-001	action-receipt	action	result	recorded
bc03-rejected-is-head--case-bc03-rejected	raw-002	stored-root	after	root-id	root-rejected
bc03-rejected-is-head--case-bc03-rejected	raw-003	stored-root	after	availability	complete
bc03-rejected-is-head--case-bc03-rejected	raw-004	publication	after	publication-id	pub-rejected
bc03-rejected-is-head--case-bc03-rejected	raw-005	publication	after	authority-domain	authority-main
bc03-rejected-is-head--case-bc03-rejected	raw-006	publication	after	proposed-root	root-rejected
bc03-rejected-is-head--case-bc03-rejected	raw-007	publication-decision	after	decision	rejected
bc03-rejected-is-head--case-bc03-rejected	raw-008	derived-head:authority-main	after	root-rejected	absent
bc03-stored-is-head--case-bc03-stored	raw-001	action-receipt	action	result	recorded
bc03-stored-is-head--case-bc03-stored	raw-002	stored-root	after	root-id	root-stored
bc03-stored-is-head--case-bc03-stored	raw-003	stored-root	after	availability	complete
bc03-stored-is-head--case-bc03-stored	raw-004	publication-by-root	after	root-stored	absent
bc03-stored-is-head--case-bc03-stored	raw-005	derived-head:authority-main	after	root-stored	absent
bc03-stored-root-separate--case-bc03-stored	raw-001	action-receipt	action	result	recorded
bc03-stored-root-separate--case-bc03-stored	raw-002	stored-root	after	root-id	root-stored
bc03-stored-root-separate--case-bc03-stored	raw-003	stored-root	after	availability	complete
bc03-stored-root-separate--case-bc03-stored	raw-004	publication-by-root	after	root-stored	absent
bc03-stored-root-separate--case-bc03-stored	raw-005	derived-head:authority-main	after	root-stored	absent
bc03-wrong-authority-head--case-bc03-wrong-authority	raw-001	action-receipt	action	result	derived
bc03-wrong-authority-head--case-bc03-wrong-authority	raw-002	stored-root	after	root-id	root-other
bc03-wrong-authority-head--case-bc03-wrong-authority	raw-003	stored-root	after	availability	complete
bc03-wrong-authority-head--case-bc03-wrong-authority	raw-004	publication	after	publication-id	pub-other
bc03-wrong-authority-head--case-bc03-wrong-authority	raw-005	publication	after	authority-domain	authority-other
bc03-wrong-authority-head--case-bc03-wrong-authority	raw-006	publication	after	proposed-root	root-other
bc03-wrong-authority-head--case-bc03-wrong-authority	raw-007	publication-decision	after	decision	accepted
bc03-wrong-authority-head--case-bc03-wrong-authority	raw-008	derived-head:authority-other	after	root-other	present
bc03-wrong-authority-head--case-bc03-wrong-authority	raw-009	derived-head:authority-main	after	root-other	absent
