BC06_OBSERVATION_WRITE	obs-001	evaluation-outcome	occurrence-1	accepted	public-a
BC06_OBSERVATION_WRITE	obs-005	evaluation-outcome	occurrence-2	accepted	public-a
BC06_OBSERVATION_WRITE	obs-008	execution	occurrence-1	sut-evaluate-pure	accepted
BC06_OBSERVATION_WRITE	obs-009	execution	occurrence-2	sut-evaluate-pure	accepted
BC06_OBSERVATION_WRITE	obs-002	persistent-write	authoritative-state	unchanged	0
BC06_OBSERVATION_WRITE	obs-003	persistent-write	decision-observation	unchanged	0
BC06_OBSERVATION_WRITE	obs-004	persistent-write	result-store	unchanged	0
BC06_OBSERVATION_WRITE	obs-007	provenance	pinned-source	pair-06	bound
BC06_OBSERVATION_WRITE	obs-010	provenance	request	request-06	bound
BC06_OBSERVATION_WRITE	obs-006	provenance	subject	alice	bound
BC06_PURE_ZERO_AXES	obs-001	evaluation-outcome	occurrence-1	accepted	public-a
BC06_PURE_ZERO_AXES	obs-005	evaluation-outcome	occurrence-2	accepted	public-a
BC06_PURE_ZERO_AXES	obs-008	execution	occurrence-1	sut-evaluate-pure	accepted
BC06_PURE_ZERO_AXES	obs-009	execution	occurrence-2	sut-evaluate-pure	accepted
BC06_PURE_ZERO_AXES	obs-002	persistent-write	authoritative-state	unchanged	0
BC06_PURE_ZERO_AXES	obs-003	persistent-write	decision-observation	unchanged	0
BC06_PURE_ZERO_AXES	obs-004	persistent-write	result-store	unchanged	0
BC06_PURE_ZERO_AXES	obs-007	provenance	pinned-source	pair-06	bound
BC06_PURE_ZERO_AXES	obs-010	provenance	request	request-06	bound
BC06_PURE_ZERO_AXES	obs-006	provenance	subject	alice	bound
BC06_REPOSITORY_UNCHANGED	obs-001	evaluation-outcome	occurrence-1	accepted	public-a
BC06_REPOSITORY_UNCHANGED	obs-005	evaluation-outcome	occurrence-2	accepted	public-a
BC06_REPOSITORY_UNCHANGED	obs-008	execution	occurrence-1	sut-evaluate-pure	accepted
BC06_REPOSITORY_UNCHANGED	obs-009	execution	occurrence-2	sut-evaluate-pure	accepted
BC06_REPOSITORY_UNCHANGED	obs-002	persistent-write	authoritative-state	unchanged	0
BC06_REPOSITORY_UNCHANGED	obs-003	persistent-write	decision-observation	unchanged	0
BC06_REPOSITORY_UNCHANGED	obs-004	persistent-write	result-store	unchanged	0
BC06_REPOSITORY_UNCHANGED	obs-007	provenance	pinned-source	pair-06	bound
BC06_REPOSITORY_UNCHANGED	obs-010	provenance	request	request-06	bound
BC06_REPOSITORY_UNCHANGED	obs-006	provenance	subject	alice	bound
BC06_RESULT_WRITE	obs-001	evaluation-outcome	occurrence-1	accepted	public-a
BC06_RESULT_WRITE	obs-005	evaluation-outcome	occurrence-2	accepted	public-a
BC06_RESULT_WRITE	obs-008	execution	occurrence-1	sut-evaluate-pure	accepted
BC06_RESULT_WRITE	obs-009	execution	occurrence-2	sut-evaluate-pure	accepted
BC06_RESULT_WRITE	obs-002	persistent-write	authoritative-state	unchanged	0
BC06_RESULT_WRITE	obs-003	persistent-write	decision-observation	unchanged	0
BC06_RESULT_WRITE	obs-004	persistent-write	result-store	unchanged	0
BC06_RESULT_WRITE	obs-007	provenance	pinned-source	pair-06	bound
BC06_RESULT_WRITE	obs-010	provenance	request	request-06	bound
BC06_RESULT_WRITE	obs-006	provenance	subject	alice	bound
BC06_STATE_WRITE	obs-001	evaluation-outcome	occurrence-1	accepted	public-a
BC06_STATE_WRITE	obs-005	evaluation-outcome	occurrence-2	accepted	public-a
BC06_STATE_WRITE	obs-008	execution	occurrence-1	sut-evaluate-pure	accepted
BC06_STATE_WRITE	obs-009	execution	occurrence-2	sut-evaluate-pure	accepted
BC06_STATE_WRITE	obs-002	persistent-write	authoritative-state	unchanged	0
BC06_STATE_WRITE	obs-003	persistent-write	decision-observation	unchanged	0
BC06_STATE_WRITE	obs-004	persistent-write	result-store	unchanged	0
BC06_STATE_WRITE	obs-007	provenance	pinned-source	pair-06	bound
BC06_STATE_WRITE	obs-010	provenance	request	request-06	bound
BC06_STATE_WRITE	obs-006	provenance	subject	alice	bound
