bc11-explanation-closure--case-bc11-explanation-closure	obs-001	surface	explanation	completeness	complete
bc11-explanation-closure--case-bc11-explanation-closure	obs-002	explanation	observation	edge	observation-1
bc11-explanation-closure--case-bc11-explanation-closure	obs-003	explanation	result	edge	result-1
bc11-explanation-closure--case-bc11-explanation-closure	obs-004	explanation	request	edge	request-1
bc11-explanation-closure--case-bc11-explanation-closure	obs-005	explanation	source-root	edge	root-1
bc11-explanation-closure--case-bc11-explanation-closure	obs-006	explanation	selected-member	edge	member-public
bc11-finding-cross-link--case-bc11-finding-cross-link	obs-001	surface	integrity	completeness	complete
bc11-finding-cross-link--case-bc11-finding-cross-link	obs-002	integrity	finding	kind	cross-linked-root
bc11-finding-cross-link--case-bc11-finding-cross-link	obs-003	integrity	finding	source	root-1
bc11-finding-cross-link--case-bc11-finding-cross-link	obs-004	integrity	finding	target	root-2
bc11-finding-cross-link--case-bc11-finding-cross-link	obs-005	integrity	selection	member	member-public
bc11-finding-cross-link--case-bc11-finding-cross-link	obs-006	integrity	summary	finding-count	1
bc11-finding-dangling--case-bc11-finding-dangling	obs-001	surface	integrity	completeness	complete
bc11-finding-dangling--case-bc11-finding-dangling	obs-002	integrity	finding	kind	dangling-result
bc11-finding-dangling--case-bc11-finding-dangling	obs-003	integrity	finding	kind	dangling-view
bc11-finding-dangling--case-bc11-finding-dangling	obs-004	integrity	selection	target	result-1
bc11-finding-dangling--case-bc11-finding-dangling	obs-005	integrity	selection	member	public-a
bc11-finding-dangling--case-bc11-finding-dangling	obs-006	integrity	summary	finding-count	2
bc11-latest-substitution--case-bc11-latest-substitution	obs-001	surface	replay	completeness	complete
bc11-latest-substitution--case-bc11-latest-substitution	obs-002	provenance	replay	original-result	result-1
bc11-latest-substitution--case-bc11-latest-substitution	obs-003	pinned-input	replay	binding	binding-1
bc11-latest-substitution--case-bc11-latest-substitution	obs-004	pinned-input	replay	definition	definition-1
bc11-latest-substitution--case-bc11-latest-substitution	obs-005	pinned-input	replay	knowledge-cut	cut-1
bc11-latest-substitution--case-bc11-latest-substitution	obs-006	pinned-input	replay	source-root	root-1
bc11-latest-substitution--case-bc11-latest-substitution	obs-007	pinned-input	replay	ambient-root	root-2
bc11-latest-substitution--case-bc11-latest-substitution	obs-008	pinned-input	replay	semantics	semantics-1
bc11-latest-substitution--case-bc11-latest-substitution	obs-009	selection	replay	value	public-a
bc11-latest-substitution--case-bc11-latest-substitution	obs-010	replay	result	symmetric-difference	0
bc11-latest-substitution--case-bc11-latest-substitution	obs-011	provenance	replay	replayed-result	replay-result-1
bc11-missing-as-empty--case-bc11-missing-as-empty	obs-001	input-status	omission-binding	binding	unavailable
bc11-missing-as-empty--case-bc11-missing-as-empty	obs-002	input-status	omission-binding	definition	available
bc11-missing-as-empty--case-bc11-missing-as-empty	obs-003	input-status	omission-binding	knowledge-cut	available
bc11-missing-as-empty--case-bc11-missing-as-empty	obs-004	input-status	omission-binding	source-root	available
bc11-missing-as-empty--case-bc11-missing-as-empty	obs-005	input-status	omission-binding	semantics	available
bc11-missing-as-empty--case-bc11-missing-as-empty	obs-006	replay	omission-binding	disposition	unavailable
bc11-missing-as-empty--case-bc11-missing-as-empty	obs-007	replay	omission-binding	difference-count	1
bc11-missing-as-empty--case-bc11-missing-as-empty	obs-008	input-status	omission-definition	binding	available
bc11-missing-as-empty--case-bc11-missing-as-empty	obs-009	input-status	omission-definition	definition	unavailable
bc11-missing-as-empty--case-bc11-missing-as-empty	obs-010	input-status	omission-definition	knowledge-cut	available
bc11-missing-as-empty--case-bc11-missing-as-empty	obs-011	input-status	omission-definition	source-root	available
bc11-missing-as-empty--case-bc11-missing-as-empty	obs-012	input-status	omission-definition	semantics	available
bc11-missing-as-empty--case-bc11-missing-as-empty	obs-013	replay	omission-definition	disposition	unavailable
bc11-missing-as-empty--case-bc11-missing-as-empty	obs-014	replay	omission-definition	difference-count	1
bc11-missing-as-empty--case-bc11-missing-as-empty	obs-015	input-status	omission-knowledge-cut	binding	available
bc11-missing-as-empty--case-bc11-missing-as-empty	obs-016	input-status	omission-knowledge-cut	definition	available
bc11-missing-as-empty--case-bc11-missing-as-empty	obs-017	input-status	omission-knowledge-cut	knowledge-cut	unavailable
bc11-missing-as-empty--case-bc11-missing-as-empty	obs-018	input-status	omission-knowledge-cut	source-root	available
bc11-missing-as-empty--case-bc11-missing-as-empty	obs-019	input-status	omission-knowledge-cut	semantics	available
bc11-missing-as-empty--case-bc11-missing-as-empty	obs-020	replay	omission-knowledge-cut	disposition	unavailable
bc11-missing-as-empty--case-bc11-missing-as-empty	obs-021	replay	omission-knowledge-cut	difference-count	1
bc11-missing-as-empty--case-bc11-missing-as-empty	obs-022	input-status	omission-source-root	binding	available
bc11-missing-as-empty--case-bc11-missing-as-empty	obs-023	input-status	omission-source-root	definition	available
bc11-missing-as-empty--case-bc11-missing-as-empty	obs-024	input-status	omission-source-root	knowledge-cut	available
bc11-missing-as-empty--case-bc11-missing-as-empty	obs-025	input-status	omission-source-root	source-root	unavailable
bc11-missing-as-empty--case-bc11-missing-as-empty	obs-026	input-status	omission-source-root	semantics	available
bc11-missing-as-empty--case-bc11-missing-as-empty	obs-027	replay	omission-source-root	disposition	unavailable
bc11-missing-as-empty--case-bc11-missing-as-empty	obs-028	replay	omission-source-root	difference-count	1
