bc08-complete-effect--case-bc08-complete	obs-001	effect	effect-1	outcome	accepted
bc08-complete-effect--case-bc08-complete	obs-002	evaluation-result	result-1	digest	digest-result-1
bc08-complete-effect--case-bc08-complete	obs-003	state-transition	transition-1	cardinality	1
bc08-complete-effect--case-bc08-complete	obs-004	decision-observation	observation-1	cardinality	1
bc08-complete-effect--case-bc08-complete	obs-005	view-header	view-1	cardinality	1
bc08-complete-effect--case-bc08-complete	obs-006	view-row	view-1	cardinality	2
bc08-complete-effect--case-bc08-complete	obs-007	current-view	scope-1	cardinality	1
bc08-complete-effect--case-bc08-complete	obs-008	effect-set	effect-1	completeness	complete
bc08-complete-effect--case-bc08-complete	obs-009	retry	effect-1	effect-ref	same
bc08-complete-effect--case-bc08-complete	obs-010	retry	effect-1	artifact-cardinality	no-duplicate
bc08-complete-effect--case-bc08-complete	obs-011	fault-set	effect-1	triggered-hooks	not-applicable
bc08-complete-effect--case-bc08-complete	obs-012	fault-set	effect-1	partial-artifacts	not-applicable
bc08-mid-boundary-failure--case-bc08-boundary	obs-001	effect	effect-1	outcome	accepted
bc08-mid-boundary-failure--case-bc08-boundary	obs-002	evaluation-result	result-1	digest	digest-result-1
bc08-mid-boundary-failure--case-bc08-boundary	obs-003	state-transition	transition-1	cardinality	1
bc08-mid-boundary-failure--case-bc08-boundary	obs-004	decision-observation	observation-1	cardinality	1
bc08-mid-boundary-failure--case-bc08-boundary	obs-005	view-header	view-1	cardinality	1
bc08-mid-boundary-failure--case-bc08-boundary	obs-006	view-row	view-1	cardinality	2
bc08-mid-boundary-failure--case-bc08-boundary	obs-007	current-view	scope-1	cardinality	1
bc08-mid-boundary-failure--case-bc08-boundary	obs-008	effect-set	effect-1	completeness	complete
bc08-mid-boundary-failure--case-bc08-boundary	obs-009	retry	effect-1	effect-ref	same
bc08-mid-boundary-failure--case-bc08-boundary	obs-010	retry	effect-1	artifact-cardinality	no-duplicate
bc08-mid-boundary-failure--case-bc08-boundary	obs-011	fault-set	effect-1	triggered-hooks	5
bc08-mid-boundary-failure--case-bc08-boundary	obs-012	fault-set	effect-1	partial-artifacts	0
bc08-missing-current--case-bc08-current	obs-001	effect	effect-1	outcome	accepted
bc08-missing-current--case-bc08-current	obs-002	evaluation-result	result-1	digest	digest-result-1
bc08-missing-current--case-bc08-current	obs-003	state-transition	transition-1	cardinality	1
bc08-missing-current--case-bc08-current	obs-004	decision-observation	observation-1	cardinality	1
bc08-missing-current--case-bc08-current	obs-005	view-header	view-1	cardinality	1
bc08-missing-current--case-bc08-current	obs-006	view-row	view-1	cardinality	2
bc08-missing-current--case-bc08-current	obs-007	current-view	scope-1	cardinality	1
bc08-missing-current--case-bc08-current	obs-008	effect-set	effect-1	completeness	complete
bc08-missing-current--case-bc08-current	obs-009	retry	effect-1	effect-ref	same
bc08-missing-current--case-bc08-current	obs-010	retry	effect-1	artifact-cardinality	no-duplicate
bc08-missing-current--case-bc08-current	obs-011	fault-set	effect-1	triggered-hooks	not-applicable
bc08-missing-current--case-bc08-current	obs-012	fault-set	effect-1	partial-artifacts	not-applicable
bc08-missing-observation--case-bc08-observation	obs-001	effect	effect-1	outcome	accepted
bc08-missing-observation--case-bc08-observation	obs-002	evaluation-result	result-1	digest	digest-result-1
bc08-missing-observation--case-bc08-observation	obs-003	state-transition	transition-1	cardinality	1
bc08-missing-observation--case-bc08-observation	obs-004	decision-observation	observation-1	cardinality	1
bc08-missing-observation--case-bc08-observation	obs-005	view-header	view-1	cardinality	1
bc08-missing-observation--case-bc08-observation	obs-006	view-row	view-1	cardinality	2
bc08-missing-observation--case-bc08-observation	obs-007	current-view	scope-1	cardinality	1
bc08-missing-observation--case-bc08-observation	obs-008	effect-set	effect-1	completeness	complete
bc08-missing-observation--case-bc08-observation	obs-009	retry	effect-1	effect-ref	same
bc08-missing-observation--case-bc08-observation	obs-010	retry	effect-1	artifact-cardinality	no-duplicate
bc08-missing-observation--case-bc08-observation	obs-011	fault-set	effect-1	triggered-hooks	not-applicable
bc08-missing-observation--case-bc08-observation	obs-012	fault-set	effect-1	partial-artifacts	not-applicable
bc08-missing-result--case-bc08-result	obs-001	effect	effect-1	outcome	accepted
bc08-missing-result--case-bc08-result	obs-002	evaluation-result	result-1	digest	digest-result-1
bc08-missing-result--case-bc08-result	obs-003	state-transition	transition-1	cardinality	1
bc08-missing-result--case-bc08-result	obs-004	decision-observation	observation-1	cardinality	1
bc08-missing-result--case-bc08-result	obs-005	view-header	view-1	cardinality	1
bc08-missing-result--case-bc08-result	obs-006	view-row	view-1	cardinality	2
bc08-missing-result--case-bc08-result	obs-007	current-view	scope-1	cardinality	1
bc08-missing-result--case-bc08-result	obs-008	effect-set	effect-1	completeness	complete
bc08-missing-result--case-bc08-result	obs-009	retry	effect-1	effect-ref	same
bc08-missing-result--case-bc08-result	obs-010	retry	effect-1	artifact-cardinality	no-duplicate
bc08-missing-result--case-bc08-result	obs-011	fault-set	effect-1	triggered-hooks	not-applicable
bc08-missing-result--case-bc08-result	obs-012	fault-set	effect-1	partial-artifacts	not-applicable
bc08-missing-transition--case-bc08-transition	obs-001	effect	effect-1	outcome	accepted
bc08-missing-transition--case-bc08-transition	obs-002	evaluation-result	result-1	digest	digest-result-1
bc08-missing-transition--case-bc08-transition	obs-003	state-transition	transition-1	cardinality	1
bc08-missing-transition--case-bc08-transition	obs-004	decision-observation	observation-1	cardinality	1
bc08-missing-transition--case-bc08-transition	obs-005	view-header	view-1	cardinality	1
bc08-missing-transition--case-bc08-transition	obs-006	view-row	view-1	cardinality	2
bc08-missing-transition--case-bc08-transition	obs-007	current-view	scope-1	cardinality	1
bc08-missing-transition--case-bc08-transition	obs-008	effect-set	effect-1	completeness	complete
bc08-missing-transition--case-bc08-transition	obs-009	retry	effect-1	effect-ref	same
bc08-missing-transition--case-bc08-transition	obs-010	retry	effect-1	artifact-cardinality	no-duplicate
bc08-missing-transition--case-bc08-transition	obs-011	fault-set	effect-1	triggered-hooks	not-applicable
bc08-missing-transition--case-bc08-transition	obs-012	fault-set	effect-1	partial-artifacts	not-applicable
bc08-missing-view--case-bc08-view	obs-001	effect	effect-1	outcome	accepted
bc08-missing-view--case-bc08-view	obs-002	evaluation-result	result-1	digest	digest-result-1
bc08-missing-view--case-bc08-view	obs-003	state-transition	transition-1	cardinality	1
bc08-missing-view--case-bc08-view	obs-004	decision-observation	observation-1	cardinality	1
bc08-missing-view--case-bc08-view	obs-005	view-header	view-1	cardinality	1
bc08-missing-view--case-bc08-view	obs-006	view-row	view-1	cardinality	2
bc08-missing-view--case-bc08-view	obs-007	current-view	scope-1	cardinality	1
bc08-missing-view--case-bc08-view	obs-008	effect-set	effect-1	completeness	complete
bc08-missing-view--case-bc08-view	obs-009	retry	effect-1	effect-ref	same
bc08-missing-view--case-bc08-view	obs-010	retry	effect-1	artifact-cardinality	no-duplicate
bc08-missing-view--case-bc08-view	obs-011	fault-set	effect-1	triggered-hooks	not-applicable
bc08-missing-view--case-bc08-view	obs-012	fault-set	effect-1	partial-artifacts	not-applicable
