bc07-effect-101--case-bc07-effect	obs-001	execution	action	operation	sut-apply-effect
bc07-effect-101--case-bc07-effect	obs-002	execution	action	mode	ordinary
bc07-effect-101--case-bc07-effect	obs-003	persistent-write	action	axis-vector	101
bc07-effect-101--case-bc07-effect	obs-004	persistent-write	authoritative-state	change	1
bc07-effect-101--case-bc07-effect	obs-005	persistent-write	result-store	change	0
bc07-effect-101--case-bc07-effect	obs-006	persistent-write	decision-observation	change	1
bc07-effect-101--case-bc07-effect	obs-007	result-integrity	result-effect	before-after	equal
bc07-effect-101--case-bc07-effect	obs-008	linkage	observation-effect	transition-result-effect	complete
bc07-observation-without-transition--case-bc07-orphan	obs-001	execution	action	operation	sut-apply-effect
bc07-observation-without-transition--case-bc07-orphan	obs-002	execution	action	mode	ordinary
bc07-observation-without-transition--case-bc07-orphan	obs-003	persistent-write	action	axis-vector	101
bc07-observation-without-transition--case-bc07-orphan	obs-004	persistent-write	authoritative-state	change	1
bc07-observation-without-transition--case-bc07-orphan	obs-005	persistent-write	result-store	change	0
bc07-observation-without-transition--case-bc07-orphan	obs-006	persistent-write	decision-observation	change	1
bc07-observation-without-transition--case-bc07-orphan	obs-007	result-integrity	result-orphan	before-after	equal
bc07-observation-without-transition--case-bc07-orphan	obs-008	linkage	observation-orphan	transition-result-effect	complete
bc07-ordinary-000--case-bc07-ordinary	obs-001	execution	action	operation	sut-evaluate-pure
bc07-ordinary-000--case-bc07-ordinary	obs-002	execution	action	mode	ordinary
bc07-ordinary-000--case-bc07-ordinary	obs-003	persistent-write	action	axis-vector	000
bc07-ordinary-000--case-bc07-ordinary	obs-004	persistent-write	authoritative-state	change	0
bc07-ordinary-000--case-bc07-ordinary	obs-005	persistent-write	result-store	change	0
bc07-ordinary-000--case-bc07-ordinary	obs-006	persistent-write	decision-observation	change	0
bc07-ordinary-000--case-bc07-ordinary	obs-007	result-integrity	-	before-after	absent
bc07-ordinary-000--case-bc07-ordinary	obs-008	linkage	-	transition-result-effect	absent
bc07-record-implies-effect--case-bc07-record-effect	obs-001	execution	action	operation	sut-record-result
bc07-record-implies-effect--case-bc07-record-effect	obs-002	execution	action	mode	ordinary
bc07-record-implies-effect--case-bc07-record-effect	obs-003	persistent-write	action	axis-vector	010
bc07-record-implies-effect--case-bc07-record-effect	obs-004	persistent-write	authoritative-state	change	0
bc07-record-implies-effect--case-bc07-record-effect	obs-005	persistent-write	result-store	change	1
bc07-record-implies-effect--case-bc07-record-effect	obs-006	persistent-write	decision-observation	change	0
bc07-record-implies-effect--case-bc07-record-effect	obs-007	result-integrity	result-record-effect	before-after	added
bc07-record-implies-effect--case-bc07-record-effect	obs-008	linkage	-	transition-result-effect	absent
bc07-record-only-010--case-bc07-record	obs-001	execution	action	operation	sut-record-result
bc07-record-only-010--case-bc07-record	obs-002	execution	action	mode	ordinary
bc07-record-only-010--case-bc07-record	obs-003	persistent-write	action	axis-vector	010
bc07-record-only-010--case-bc07-record	obs-004	persistent-write	authoritative-state	change	0
bc07-record-only-010--case-bc07-record	obs-005	persistent-write	result-store	change	1
bc07-record-only-010--case-bc07-record	obs-006	persistent-write	decision-observation	change	0
bc07-record-only-010--case-bc07-record	obs-007	result-integrity	result-record	before-after	added
bc07-record-only-010--case-bc07-record	obs-008	linkage	-	transition-result-effect	absent
bc07-result-rewrite--case-bc07-rewrite	obs-001	execution	action	operation	sut-apply-effect
bc07-result-rewrite--case-bc07-rewrite	obs-002	execution	action	mode	ordinary
bc07-result-rewrite--case-bc07-rewrite	obs-003	persistent-write	action	axis-vector	101
bc07-result-rewrite--case-bc07-rewrite	obs-004	persistent-write	authoritative-state	change	1
bc07-result-rewrite--case-bc07-rewrite	obs-005	persistent-write	result-store	change	0
bc07-result-rewrite--case-bc07-rewrite	obs-006	persistent-write	decision-observation	change	1
bc07-result-rewrite--case-bc07-rewrite	obs-007	result-integrity	result-rewrite	before-after	equal
bc07-result-rewrite--case-bc07-rewrite	obs-008	linkage	observation-rewrite	transition-result-effect	complete
