harness-bc11-missing-sut-action	harness-mutant	missing-action-receipt	BC11_REPLAY_RESULT	BC11_SUT_ACTION_MISSING	BC11_SUT_ACTION_MISSING	1	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
harness-bc11-normalized-synthesis-without-raw-coverage	observer-mutant	normalized-without-raw-coverage	BC11_REPLAY_RESULT	BC11_COVERAGE_INVALID	BC11_COVERAGE_INVALID	1	6a87a24fc1a8dfbf8ba0e0bb1a9694dbb2158e70eb1aec86a79939d56ef724d2
harness-bc11-raw-post-seal-tamper	evidence-mutant	raw-post-seal-tamper	BC11_REPLAY_RESULT	BC11_RAW_SEAL_INVALID	BC11_RAW_SEAL_INVALID	1	afdc0128d55093329650cc4d50b5965c30096f6f6e82ebf595499f9b3242dabc
neg-bc11-explanation-closure	sut-mutant	detect-explanation-member-loss	BC11_EXPLANATION_CLOSURE	BC11_EXPLANATION_CLOSURE_LOSS_DETECTED	BC11_EXPLANATION_CLOSURE_LOSS_DETECTED	1	12b12ce50aae2bd465ca17821bcf57d46706f5adfde44cf4d238232521829ac8
neg-bc11-finding-cross-link	sut-mutant	detect-missing-cross-link-finding	BC11_FINDING_CROSS_LINK	BC11_FINDING_CROSS_LINK_MISSING	BC11_FINDING_CROSS_LINK_MISSING	1	caf72d616dba4051d32864436ce4277b0a42d91476f5b3f3beec4cc9476fc6f1
neg-bc11-finding-dangling	sut-mutant	detect-missing-dangling-finding	BC11_FINDING_DANGLING	BC11_FINDING_DANGLING_MISSING	BC11_FINDING_DANGLING_MISSING	1	0c75b6ec90b01cbeed6470c6396acc6fd7b62761e84358dc7e036bdada01fb14
neg-bc11-latest-substitution	counterfactual	detect-latest-replay-substitution	BC11_LATEST_SUBSTITUTION	BC11_LATEST_SUBSTITUTION_MISMATCH_DETECTED	BC11_LATEST_SUBSTITUTION_MISMATCH_DETECTED	1	51d27e35fe485694e83d4fa3dafa9af46d09b36f0e025402306da08ee71d0cd2
neg-bc11-missing-as-empty	counterfactual	detect-replay-missing-as-empty	BC11_MISSING_AS_EMPTY	BC11_MISSING_AS_EMPTY_NOT_DETECTED	BC11_MISSING_AS_EMPTY_NOT_DETECTED	1	19c7da4b1b6d200ca7d77d2f6b925ce40abb764ec946842c3efc9eb325bc50a0
neg-bc11-replay-result	sut-mutant	detect-replay-result-drift	BC11_REPLAY_RESULT	BC11_REPLAY_RESULT_MISMATCH_DETECTED	BC11_REPLAY_RESULT_MISMATCH_DETECTED	1	e42e665bec44076b102662bfa9d37aa0a9d09f7700477cde71b538da8e62ca6f
neg-bc11-silent-cross-link	sut-mutant	detect-silent-cross-link-repair	BC11_SILENT_CROSS_LINK	BC11_SILENT_CROSS_LINK_DETECTED	BC11_SILENT_CROSS_LINK_DETECTED	1	918558e73836dc86546dc7b56239154a992288a5719d5e4c39fae601017e7db8
neg-bc11-silent-dangling	sut-mutant	detect-silent-dangling-repair	BC11_SILENT_DANGLING	BC11_SILENT_DANGLING_DETECTED	BC11_SILENT_DANGLING_DETECTED	1	d90114db0cca994fd907a26f6ff80983b86a8f28e4492e0c0da7e905daf8be0b
