harness-bc10-noop	harness-mutant	missing-action-receipt	BC10_RESULT_CLOSED	BC10_SUT_ACTION_MISSING	BC10_SUT_ACTION_MISSING	1	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
harness-bc10-observer-synthesis	observer-mutant	normalized-without-raw	BC10_RESULT_CLOSED	BC10_COVERAGE_INVALID	BC10_COVERAGE_INVALID	1	74f9a7fe2d391d741054cc09d36ec326e81f4285a83590cad21d0962d5496443
harness-bc10-raw-post-seal	evidence-mutant	raw-post-seal-tamper	BC10_RESULT_CLOSED	BC10_RAW_SEAL_INVALID	BC10_RAW_SEAL_INVALID	1	09783154684faa1fb6a3d640a3709358ae2fbe025b97e1692ea51de9b1472964
neg-bc10-explanation-closed	sut-mutant	explanation-member-loss	BC10_EXPLANATION_CLOSED	BC10_EXPLANATION_CLOSURE_LOSS_DETECTED	BC10_EXPLANATION_CLOSURE_LOSS_DETECTED	1	83ac820abdcc400c2c478c368cbd3004df7208779c82e7213b7512fd1fa3180d
neg-bc10-explanation-leak	observer-mutant	explanation-secret-leak	BC10_EXPLANATION_LEAK	BC10_EXPLANATION_SECRET_LEAK_DETECTED	BC10_EXPLANATION_SECRET_LEAK_DETECTED	1	92cb15476947d72e0a4c8147fa287c98b2128120955be0698cf27879e30f3b73
neg-bc10-replay-closed	sut-mutant	replay-closure-loss	BC10_REPLAY_CLOSED	BC10_REPLAY_CLOSURE_LOSS_DETECTED	BC10_REPLAY_CLOSURE_LOSS_DETECTED	1	ac9f45793ef421949e0a0bf21e2ebbc9ebd09963fc6f5c52d1d723b370036362
neg-bc10-replay-leak	observer-mutant	replay-executor-metadata	BC10_REPLAY_LEAK	BC10_REPLAY_METADATA_LEAK_DETECTED	BC10_REPLAY_METADATA_LEAK_DETECTED	1	e3a6ddf2bacdd6b408c95e08d0bd8d8508c6e712370b8f4022945761b872799a
neg-bc10-result-closed	sut-mutant	result-closure-loss	BC10_RESULT_CLOSED	BC10_RESULT_CLOSURE_LOSS_DETECTED	BC10_RESULT_CLOSURE_LOSS_DETECTED	1	4c841fffd71c826bd5654428e4782f0670a6559fdb42e1c3629acca1221e2cf7
neg-bc10-result-leak	observer-mutant	result-secret-leak	BC10_RESULT_LEAK	BC10_RESULT_SECRET_LEAK_DETECTED	BC10_RESULT_SECRET_LEAK_DETECTED	1	8fb849b54f8342e0188d1b4b0b4f0d4a783813c50d5dadc98e0ec0d738a9c7c6
neg-bc10-view-closed	sut-mutant	view-member-loss	BC10_VIEW_CLOSED	BC10_VIEW_CLOSURE_LOSS_DETECTED	BC10_VIEW_CLOSURE_LOSS_DETECTED	1	55a34b6fcd32f7a27c6fd96366fdbb5e071fe0af796f7933f20fb38935d82225
neg-bc10-view-leak-provenance	observer-mutant	view-provenance-loss	BC10_VIEW_LEAK	BC10_VIEW_PROVENANCE_LOSS_DETECTED	BC10_VIEW_PROVENANCE_LOSS_DETECTED	1	9442d2b9124168b4a955d76f371043afbf7526c6c91ee455b91e38a2a96dbdc2
neg-bc10-view-leak-secret	observer-mutant	view-secret-leak	BC10_VIEW_LEAK	BC10_VIEW_SECRET_LEAK_DETECTED	BC10_VIEW_SECRET_LEAK_DETECTED	1	40b72edcbffa8a44aa6420db9c381b6551eb4be6f418f01853c1d67de6bf6fc3
