harness-bc09-armed-unreached	fault-harness-mutant	armed-but-not-reached	BC09_FAILPOINT_PERSISTS	BC09_FAULT_TRIGGER_CONTRACT_INVALID	BC09_FAULT_TRIGGER_CONTRACT_INVALID	1	b52ef5e2e80368ed384a2b35b889182da6ec7e1ba4a04fdbfd147c719ef4a0b8
harness-bc09-command-custody	evidence-mutant	missing-command-custody	BC09_STALE_PERSISTS	BC09_COMMAND_CUSTODY_INVALID	BC09_COMMAND_CUSTODY_INVALID	1	ab639f2bc08c1866c70fae2c6ca32eeabdf6eb0c46dab8d9bc698ebdf0ff3b90
harness-bc09-db-unhealthy	fault-harness-mutant	healthy-retry-unavailable	BC09_FAILPOINT_PERSISTS	BC09_FAULT_INVENTORY_CONTRACT_INVALID	BC09_FAULT_INVENTORY_CONTRACT_INVALID	1	f31fbeba018e3da704b2611e2c5ff61fcde741870d949045983cab98511e99d7
harness-bc09-duplicate-delivery	sut-mutant	missing-duplicate-delivery	BC09_DUPLICATE_PERSISTS	BC09_ACTION_RECEIPT_CONTRACT_INVALID	BC09_ACTION_RECEIPT_CONTRACT_INVALID	1	e8d20248e874c869f913fc8fd45f43d37faa6549d7502f1e26fd566e43b66dc1
harness-bc09-noop	harness-mutant	missing-action-receipt	BC09_STALE_PERSISTS	BC09_ACTION_RECEIPT_CONTRACT_INVALID	BC09_ACTION_RECEIPT_CONTRACT_INVALID	1	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
harness-bc09-observer-synthesis	observer-mutant	normalized-without-raw	BC09_STALE_PERSISTS	BC09_NORMALIZED_CONTRACT_INVALID	BC09_NORMALIZED_CONTRACT_INVALID	1	91a8f804c80d02c8726c231e422b4da9f31a8d4284dc633fda1b31f4fbc0d8cc
harness-bc09-raw-post-seal-tamper	evidence-mutant	raw-post-seal-tamper	BC09_STALE_PERSISTS	BC09_RAW_SEAL_INVALID	BC09_RAW_SEAL_INVALID	1	719244d04894cbd50853e3d84ee973f19e8fd2ad6e250da1943ec5a650cc0e43
harness-bc09-replayed-marker	fault-harness-mutant	replayed-fault-marker	BC09_FAILPOINT_PERSISTS	BC09_FAULT_MARKER_CONTRACT_INVALID	BC09_FAULT_MARKER_CONTRACT_INVALID	1	f11750188c18ff9c4c1b70fe76c39c3e58286b6b499db75aa17bea3d17b65a94
harness-bc09-rollback-drift	fault-harness-mutant	rollback-inventory-drift	BC09_FAILPOINT_PERSISTS	BC09_FAULT_INVENTORY_CONTRACT_INVALID	BC09_FAULT_INVENTORY_CONTRACT_INVALID	1	1ac62c1067d92cd16fb228145a2b86d8d262d76968e790127d07620ca5b7cc4c
harness-bc09-wrong-hook	fault-harness-mutant	wrong-hook	BC09_FAILPOINT_PERSISTS	BC09_FAULT_TRIGGER_CONTRACT_INVALID	BC09_FAULT_TRIGGER_CONTRACT_INVALID	1	36e54d25e2e7c3205c1c123e96aea5dc3286408106628f8e9f8a85d4ad770519
harness-bc09-wrong-phase	fault-harness-mutant	wrong-phase	BC09_FAILPOINT_PERSISTS	BC09_FAULT_TRIGGER_CONTRACT_INVALID	BC09_FAULT_TRIGGER_CONTRACT_INVALID	1	b76f166cab45f1a3f8d60ed226da4d0717dbcaf8bdbe665ada2d31d95da490e3
neg-bc09-diagnostic-ephemeral	sut-mutant	detect-persisted-diagnostic	BC09_DIAGNOSTIC_EPHEMERAL	BC09_DIAGNOSTIC_PERSISTENCE_DETECTED	BC09_DIAGNOSTIC_PERSISTENCE_DETECTED	1	15f7f998bea654c809440a885d74dde96938afabd7296c4427520cc292816c42
neg-bc09-duplicate-persists	counterfactual	detect-duplicate-attempt-artifact	BC09_DUPLICATE_PERSISTS	BC09_DUPLICATE_ARTIFACT_DETECTED	BC09_DUPLICATE_ARTIFACT_DETECTED	1	c29c103a8b6a8f2d0c4cbf3632bd184d4c590b17e0bfe354c20555eae27a81cb
neg-bc09-failpoint-persists	fault	detect-failpoint-artifact	BC09_FAILPOINT_PERSISTS	BC09_FAILPOINT_ARTIFACT_DETECTED	BC09_FAILPOINT_ARTIFACT_DETECTED	1	94560746bc423166ff93018ace346799cb7fa3853ea229abc5b0dea01ddce8dd
neg-bc09-failure-no-persistent-artifact	sut-mutant	detect-failure-artifact	BC09_FAILURE_NO_PERSISTENT_ARTIFACT	BC09_PERSISTENT_ARTIFACT_DETECTED	BC09_PERSISTENT_ARTIFACT_DETECTED	1	8c675d6d5b6168feeaec96adb6aa15e376072d05bbcfc7c828edaf4e12fc703b
neg-bc09-incomplete-persists	counterfactual	detect-incomplete-attempt-artifact	BC09_INCOMPLETE_PERSISTS	BC09_INCOMPLETE_ARTIFACT_DETECTED	BC09_INCOMPLETE_ARTIFACT_DETECTED	1	3407b76fd3d2c52ad3eaa8899a402049b1ab9be23f394e10b80c6bb6806f46fa
neg-bc09-rejected-persists	counterfactual	detect-rejected-attempt-artifact	BC09_REJECTED_PERSISTS	BC09_REJECTED_ARTIFACT_DETECTED	BC09_REJECTED_ARTIFACT_DETECTED	1	b5c96cd59bb4008043d8b06994fdc0a1ee8a6f3fbbb5877a4b4aeaebe3299a3e
neg-bc09-stale-persists	counterfactual	detect-stale-attempt-artifact	BC09_STALE_PERSISTS	BC09_STALE_ARTIFACT_DETECTED	BC09_STALE_ARTIFACT_DETECTED	1	ff75315ce2deb877dd64e7ea7ad91c519054ed6ae3eeeb7fa7325e92fd27a1c5
